id,content,start_index,headers,has_code,has_list,has_table,has_blockquote,char_count,word_count,prev_chunk,next_chunk
m_chunk_157,"Kiên trì kiến nghị với Chính phủ và các cơ quan hữu quan cơ chế đặc thù trong thành lập Hội Sinh viên Việt Nam cấp tỉnh, cấp trường. Tích cực vận động xây dựng tổ chức Hội Sinh viên Việt Nam tại các trường ngoài công lập, trường quốc tế. Đẩy mạnh công tác phát triển tổ chức Hội Sinh viên Việt Nam ở nước ngoài. 3.3. Công tác hội viên Xây dựng các giải pháp đồng bộ trong công tác quản lý hội viên, chú trọng chuyển đổi số, ứng dụng công nghệ thông tin trong quản lý, theo dõi và đánh giá hội viên; nâng cấp hệ thống “Văn phòng điện tử”, ứng dụng quản lý hội viên, triển khai phong trào “Sinh viên 5 tốt” trên “Ứng dụng Sinh viên Việt Nam”; triển khai toàn quốc Hệ thống quản lý Hội viên gắn với thẻ điện tử tích hợp các tiện ích dành cho sinh viên. Triển khai thực hiện Đề án Chuyển đổi số các hoạt động Hội Sinh viên Việt Nam.",107279,,False,False,False,False,843,177,chunk_156,chunk_158
m_chunk_158,"Nâng cao chất lượng hội viên, xây dựng Hội Sinh viên theo phương châm của sinh viên, do sinh viên, vì sinh viên. Tiếp tục đổi mới phương pháp và hình thức tập hợp sinh viên vào Hội, đẩy mạnh việc lắng nghe, đại diện tiếng nói của sinh viên; kết nối, thu hút sinh viên trên không gian mạng, tăng số lượng kết nạp hội viên mới trong nhiệm kỳ. Tổ chức các chương trình, hoạt động tạo môi trường cho sinh viên đóng góp, hiến kế các ý tưởng xây dựng tổ chức sinh viên Việt Nam vững mạnh. Phấn đấu đến cuối nhiệm kỳ, tỉ lệ tập hợp sinh viên đạt 80%. 3.4. Công tác kiểm tra, thi đua khen thưởng",108126,,False,False,False,False,587,124,chunk_157,chunk_159
m_chunk_159,"3.4. Công tác kiểm tra, thi đua khen thưởng Nâng cao nhận thức của các cấp bộ Hội và đội ngũ cán bộ Hội Sinh viên Việt Nam về công tác kiểm tra của Hội. Củng cố, kiện toàn bộ máy làm công tác kiểm tra; tăng cường tập huấn, bồi dưỡng nâng cao trình độ chuyên môn, bản lĩnh chính trị, năng lực phân tích, đánh giá vấn đề của đội ngũ cán bộ Hội về công tác kiểm tra, giám sát. Trung ương Hội Sinh viên Việt Nam định kỳ tổ chức tập huấn kiến thức, nghiệp vụ công tác kiểm tra cho cán bộ chủ chốt làm công tác kiểm tra của Hội Sinh viên Việt Nam các cấp. Phát huy vai trò của Ban Kiểm tra Hội Sinh viên Việt Nam các cấp. Duy trì kiểm tra định kỳ, tăng cường kiểm tra theo chuyên đề, đột xuất. Nâng cao chất lượng, hiệu quả các đợt kiểm tra và việc đánh giá kết quả công tác Hội và phong trào sinh viên. Tăng cường ứng dụng công nghệ thông tin trong công tác kiểm tra của Hội.",108671,,False,False,False,False,870,191,chunk_158,chunk_160
m_chunk_160,"Đổi mới công tác thi đua khen thưởng, đảm bảo động viên kịp thời, khen thưởng đúng người, đúng việc, có tác dụng nêu gương và cổ vũ phong trào sinh viên. Xây dựng đồng bộ các quy định, hướng dẫn đánh giá, xếp loại các tổ chức cơ sở Hội; quy chế thi đua khen thưởng. Hoàn thiện hệ thống trực tuyến đánh giá, xếp loại thi đua các cơ sở Hội trực thuộc Trung ương. Tổ chức xét, trao giải thưởng 9/1; tuyên truyền, giới thiệu nhân rộng các mô hình, giải pháp đạt giải mỗi năm học. Xét chọn, tuyên dương các cơ sở Hội, các cá nhân tiêu biểu định kỳ hằng năm. 3.5. Phát huy vai trò sinh viên trong xây dựng, bảo vệ Đảng và hệ thống chính trị",109545,,False,False,False,False,634,135,chunk_159,chunk_161
m_chunk_161,"3.5. Phát huy vai trò sinh viên trong xây dựng, bảo vệ Đảng và hệ thống chính trị Đẩy mạnh và đa dạng hóa các hoạt động giáo dục, định hướng nhận thức, tình cảm của sinh viên đối với Đảng Cộng sản Việt Nam và Đoàn Thanh niên Cộng sản Hồ Chí Minh. Quan tâm tổ chức có hiệu quả các chương trình tuyên truyền về tính ưu việt, giá trị tốt đẹp của chế độ Xã hội Chủ nghĩa, về mục tiêu độc lập dân tộc và chủ nghĩa xã hội, tăng cường niềm tin của hội viên, sinh viên, cán bộ Hội đối với Đảng và hệ thống chính trị.",110099,,False,False,False,False,508,113,chunk_160,chunk_162
m_chunk_162,"Chú trọng giáo dục nâng cao bản lĩnh chính trị, tư tưởng trong sinh viên Việt Nam ở trong và ngoài nước; chủ động cung cấp thông tin, trang bị kiến thức, phương pháp và kỹ năng tiếp cận, nhận diện thông tin để hội viên, sinh viên, cán bộ Hội tự phòng ngừa, đấu tranh phản bác các luận điệu xuyên tạc của các thế lực thù địch, chống phá với phương châm “Nhận thức đúng, thông tin đủ, hành động nhanh, kết nối mạnh, lan toả rộng”. Tổ chức định kỳ các buổi sinh hoạt chuyên đề, diễn đàn cung cấp thông tin về tình hình đất nước, khu vực, thế giới; tổ chức các hội nghị tập huấn bổ sung kiến thức, kỹ năng đấu tranh, phản bác các quan điểm, luận điệu sai trái, xuyên tạc của các thế lực thù địch cho cán bộ Hội Sinh viên các cấp và lực lượng hội viên, sinh viên nòng cốt trong các phong trào, hoạt động của Hội",110610,,False,False,False,False,818,171,chunk_161,chunk_163
m_chunk_163,". Lan tỏa, chia sẻ các bài viết hay, hình ảnh đẹp từ các nguồn thông tin chính thống như các kênh trang thông tin điện tử, mạng xã hội các cơ quan ngôn luận của Đảng, Đoàn, Hội Liên hiệp Thanh niên, Hội Sinh viên. Thường xuyên khảo sát, nắm bắt tình hình tư tưởng, dư luận trong sinh viên.",111428,,False,False,False,False,289,61,chunk_162,chunk_164
m_chunk_164,"Cán bộ Hội Sinh viên là đảng viên phải nâng cao tinh thần trách nhiệm, năng lực phối hợp với Đoàn, tham mưu cho cấp uỷ, bí thư cấp uỷ ở cơ sở, bảo đảm vai trò hạt nhân và lãnh đạo toàn diện của Đảng ở cơ sở; thực hiện nghiêm nguyên tắc tập trung dân chủ, tự phê bình và phê bình, giữ vững kỷ luật, kỷ cương, đoàn kết trong tập thể. Định kỳ rà soát, bồi dưỡng sinh viên tiên tiến kết nạp vào Đoàn; thực hiện đúng nguyên tắc, quy trình và thủ tục kết nạp đoàn viên mới; tổ chức kết nạp gắn với các sự kiện chính trị quan trọng, các dịp kỷ niệm của Đoàn, Hội hằng năm.",111719,,False,False,False,False,565,126,chunk_163,chunk_165
m_chunk_165,"Tăng cường các giải pháp phối hợp, góp phần làm tốt công tác phát triển Đảng trong sinh viên. Đẩy mạnh các hoạt động tuyên truyền, giáo dục nhận thức và tạo môi trường rèn luyện cho sinh viên phấn đấu kết nạp Đảng. Tiếp tục phối hợp chặt chẽ với Đoàn trong việc nâng cao chất lượng giới thiệu đoàn viên ưu tú là sinh viên cho Đảng xem xét, kết nạp; đặc biệt là sinh viên từ nguồn cán bộ Hội, sinh viên đạt danh hiệu “Sinh viên 5 tốt”, giải thưởng “Sao Tháng Giêng”, “Thủ lĩnh sinh viên”, cán bộ Hội là sinh viên.",112287,,False,False,False,False,526,107,chunk_164,chunk_166
m_chunk_166,"Chủ động, sáng tạo, kiên trì tham mưu, đề xuất với Đảng, Nhà nước các chủ trương, chính sách đối với sinh viên. Tham mưu tăng cường cơ chế làm việc, đối thoại giữa cấp ủy, nhà trường về các vấn đề liên quan đến sinh viên. Định kỳ tổ chức chương trình đối thoại giữa Hội Sinh viên Việt Nam cấp trên với Hội Sinh viên Việt Nam cấp dưới, 01 năm/lần tổ chức đối thoại giữa Thường trực Trung ương Hội Sinh viên Việt Nam với cán bộ hội, hội viên, sinh viên Việt Nam ở trong và ngoài nước. Đổi mới, nâng cao chất lượng công tác giám sát và phản biện xã hội, góp ý xây dựng Đảng, chính quyền của tổ chức Hội Sinh viên Việt Nam các cấp. VI. ĐỀ ÁN TRỌNG TÂM NHIỆM KỲ 1. Đề án Nâng cao năng lực nghiên cứu khoa học trong sinh viên 2. Đề án Chuyển đổi số các hoạt động Hội Sinh viên Việt Nam 3. Đề án Nâng cao năng lực cán bộ Hội Sinh viên Việt Nam",112815,,False,False,False,False,904,183,chunk_165,chunk_167
m_chunk_167,"1. Đề án Nâng cao năng lực nghiên cứu khoa học trong sinh viên 2. Đề án Chuyển đổi số các hoạt động Hội Sinh viên Việt Nam 3. Đề án Nâng cao năng lực cán bộ Hội Sinh viên Việt Nam Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028 là Đại hội thể hiện bản lĩnh, thống nhất ý chí, nguyện vọng, quyết các vấn đề quan trọng của tổ chức Hội Sinh viên Việt Nam trong giai đoạn tới. Đại hội kêu gọi toàn thể sinh viên Việt Nam ở trong và ngoài nước tiếp tục phát huy truyền thống vẻ vang, niềm tự hào dân tộc, thi đua học tập, sáng tạo, hội nhập, hăng hái tham gia phong trào “Sinh viên 5 tốt”, xây dựng Hội Sinh viên Việt Nam vững mạnh, quyết tâm thực hiện thắng lợi Nghị quyết Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028. \_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_ NGHỊ QUYẾT ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN THỨ XI, NHIỆM KỲ 2023-2028 ------------------",113542,,False,False,False,False,983,195,chunk_166,chunk_168
m_chunk_168,"NGHỊ QUYẾT ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN THỨ XI, NHIỆM KỲ 2023-2028 ------------------ Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần XI, nhiệm kỳ 2023-2028 diễn ra từ ngày 18 đến 20 tháng 12 năm 2023; Sau khi thảo luận Văn kiện Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần XI, nhiệm kỳ 2023 - 2028 do Ban Chấp hành Trung ương Hội Sinh viên Việt Nam khóa X trình Đại hội; tiếp thu ý kiến phát biểu chỉ đạo của đồng chí Võ Văn Thưởng - Ủy viên Bộ Chính trị, Chủ tịch Nước Cộng hòa Xã hội Chủ nghĩa Việt và đồng chí Bùi Quang Huy - Ủy viên dự khuyết Ban Chấp hành Trung ương Đảng, Bí thư thứ nhất Ban Chấp hành Trung ương Đoàn TNCS Hồ Chí Minh; Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam khóa XI, nhiệm kỳ 2023 - 2028, QUYẾT NGHỊ",114420,,False,False,False,False,774,168,chunk_167,chunk_169
m_chunk_169,"Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam khóa XI, nhiệm kỳ 2023 - 2028, QUYẾT NGHỊ - Thông qua kết quả đánh giá tổng kết việc thực hiện Nghị quyết Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ X, nhiệm kỳ 2018 - 2023. - Thông qua mục tiêu, chỉ tiêu trọng tâm, nhiệm vụ và giải pháp chủ yếu công tác Hội và phong trào sinh viên nhiệm kỳ 2023 - 2028: Khẩu hiệu hành động: Sinh viên Việt Nam - Vững bản sắc, giàu khát vọng - Kiến tạo tương lai, dựng xây đất nước. Tiếp tục triển khai thực hiện Phong trào Sinh viên 5 tốt, Chương trình đồng hành, tư vấn hỗ trợ sinh viên và Chương trình xây dựng Hội Sinh viên Việt Nam vững mạnh; góp phần xây dựng, bảo vệ Đảng và hệ thống chính trị. Triển khai thực hiện Hệ thống 11 chỉ tiêu trọng tâm. Xác định 03 Đề án trong nhiệm kỳ là: Đề án Nâng cao năng lực nghiên cứu khoa học trong sinh viên, Đề án Chuyển đổi số các hoạt động Hội Sinh viên Việt Nam và Đề án Nâng cao năng lực cán bộ Hội Sinh viên Việt Nam.",115109,,False,False,False,False,966,212,chunk_168,chunk_170
m_chunk_170,"- Thông qua báo cáo kiểm điểm công tác của Ban Chấp hành Trung ương Hội Sinh viên Việt Nam khóa X, nhiệm kỳ 2018 - 2023. - Thông qua kết quả hiệp thương bầu Ban Chấp hành Trung ương Hội Sinh viên Việt Nam khóa XI, nhiệm kỳ 2023 - 2028 gồm 103 đồng chí, Ban Kiểm tra Trung ương Hội Sinh viên Việt Nam khóa XI, nhiệm kỳ 2023 - 2028 gồm 15 đồng chí. Thông qua kết quả hiệp thương bầu Ban Thư ký và các chức danh Chủ tịch, Phó Chủ tịch, Trưởng Ban Kiểm tra Trung ương Hội Sinh viên Việt Nam khóa XI. Giao Ban Chấp hành Trung ương Hội Sinh viên Việt Nam khóa XI căn cứ Nghị quyết Đại hội, ý kiến chỉ đạo của đồng chí Chủ tịch nước và đồng chí Bí thư thứ nhất Ban Chấp hành Trung ương Đoàn TNCS Hồ Chí Minh, ý kiến của đại biểu Đại hội hoàn thiện văn kiện; xây dựng chương trình và kế hoạch hành động cụ thể để tổ chức thực hiện thắng lợi mục tiêu, nhiệm vụ công tác Hội và phong trào sinh viên nhiệm kỳ 2023 - 2028.",116081,,False,True,False,False,910,201,chunk_169,chunk_171
m_chunk_171,"Đại hội kêu gọi toàn thể sinh viên Việt Nam ở trong và ngoài nước tiếp tục phát huy truyền thống vẻ vang, niềm tự hào dân tộc, thi đua học tập, sáng tạo, hội nhập, hăng hái tham gia phong trào “Sinh viên 5 tốt”, xây dựng Hội Sinh viên Việt Nam vững mạnh, quyết tâm thực hiện thắng lợi Nghị quyết Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028. ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN THỨ XI THƯ CỦA ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN THỨ XI, NHIỆM KỲ 2023 - 2028 GỬI HỘI VIÊN, SINH VIÊN VIỆT NAM TRONG VÀ NGOÀI NƯỚC ---------- Các bạn hội viên, sinh viên thân mến!",116994,,False,False,False,False,633,137,chunk_170,chunk_172
m_chunk_172,"THƯ CỦA ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN THỨ XI, NHIỆM KỲ 2023 - 2028 GỬI HỘI VIÊN, SINH VIÊN VIỆT NAM TRONG VÀ NGOÀI NƯỚC ---------- Các bạn hội viên, sinh viên thân mến! Chúng tôi, 695 đại biểu, vinh dự đại diện cho hội viên, sinh viên Việt Nam trong và ngoài nước đã hội tụ về Thủ đô Hà Nội ngàn năm văn hiến trong ngày hội lớn của sinh viên Việt Nam: Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028. Với tinh thần trí tuệ, trách nhiệm cao, không khí trẻ trung, sôi nổi, Đại hội đã nghiêm túc thảo luận, đánh giá kết quả thực hiện Nghị quyết Đại hội Hội Sinh viên toàn quốc lần thứ X, nhiệm kỳ 2018 - 2023, xác định mục tiêu, nhiệm vụ, giải pháp công tác đoàn và phong trào thanh thiếu nhi giai đoạn 2023 - 2028.",117438,,False,False,False,False,773,167,chunk_171,chunk_173
m_chunk_173,"Đại hội đã thống nhất quyết nghị mục tiêu Khơi dậy mạnh mẽ trong sinh viên Việt Nam khát vọng phát triển đất nước giàu mạnh, phồn vinh, văn minh, hạnh phúc. Xây dựng môi trường để sinh viên phát triển toàn diện và phát huy tốt nhất tiềm năng, thế mạnh của sinh viên. Xây dựng Hội Sinh viên Việt Nam vững mạnh toàn diện, nhất là về chính trị; là tổ chức của sinh viên, do sinh viên, vì sinh viên; đoàn kết, tập hợp rộng rãi sinh viên Việt Nam ở trong và ngoài nước. Đại hội kêu gọi toàn thể hội viên, sinh viên Việt Nam: Không ngừng vun đắp, bồi dưỡng lòng yêu nước, bản lĩnh chính trị, lý tưởng cao đẹp, khát vọng cống hiến, góp sức mình thực hiện mục tiêu phát triển đất nước trở thành nước đang phát triển, có công nghiệp hiện đại, thu nhập trung bình cao vào năm 2030 và trở thành nước phát triển, thu nhập cao vào năm 2045.",118218,,False,False,False,False,833,173,chunk_172,chunk_174
m_chunk_174,"Xây dựng động cơ, thái độ học tập đúng đắn, luôn phấn đấu học tập tốt, chủ động tiếp thu tri thức mới, sáng tạo không ngừng, tích cực tham gia nghiên cứu khoa học, chuyển đổi số. Tiên phong hành động, xung kích, tình nguyện, sẵn sàng đón nhận và chinh phục những thử thách, đi đến bất cứ nơi đâu, làm bất cứ việc gì Tổ quốc cần, hết lòng phụng sự Tổ quốc, nhân dân. Tích cực rèn luyện, phấn đấu trở thành sinh viên 5 tốt; chủ động phát triển bản thân ngày một toàn diện, tự tin hội nhập, trở thành nguồn nhân lực chất lượng cao. Các bạn hội viên, sinh viên thân mến! Kế thừa và phát huy truyền thống tốt đẹp của dân tộc và các thế hệ hội viên, sinh viên, với tinh thần “Vững bản sắc - Giàu khát vọng - Kiến tạo tương lai – Dưng xây đất nước”, các bạn hội viên, sinh viên chúng ta hãy chung sức cùng Hội Sinh viên Việt Nam thực hiện thắng lợi mục tiêu, nhiệm vụ và giải pháp giai đoạn 2023 - 2028, phấn đấu xây dựng nước Việt Nam giàu mạnh, phồn vinh, văn minh, hạnh phúc.",119055,,False,False,False,False,971,208,chunk_173,chunk_175
m_chunk_175,"ĐẠI HỘI XI - HỘI SINH VIÊN VIỆT NAM DIỄN VĂN BẾ MẠC ĐẠI HỘI ĐẠI BIỂU TOÀN QUỐC HỘI SINH VIÊN VIỆT NAM LẦN XI <!-- image --> Đồng chí Nguyễn Minh Triết, Bí thư Ban Chấp hành Trung ương Đoàn, Chủ tịch Hội Sinh viên Việt Nam ---------- Kính thưa các đồng chí Lãnh đạo Đảng, Nhà nước và Mặt trận Tổ quốc Việt Nam, Kính thưa các đồng chí và các bạn, Sau 2,5 ngày làm việc sôi nổi, trí tuệ, nghiêm túc, khẩn trương với tinh thần đổi mới, trách nhiệm cao, Đại hội đại biểu toàn quốc lần thứ XI của Hội Sinh viên Việt Nam đã hoàn thành toàn bộ nội dung, chương trình đề ra.",120032,,False,False,False,False,565,122,chunk_174,chunk_176
m_chunk_176,"Đại hội của chúng ta vinh dự được đón đồng chí Võ Văn Thưởng - Ủy viên Bộ Chính trị, Chủ tịch nước Cộng hòa Xã hội Chủ nghĩa Việt Nam cùng các đồng chí lãnh đạo, nguyên lãnh đạo Đảng, Nhà nước, Mặt trận Tổ quốc Việt Nam, các Ban, Bộ, ngành, đoàn thể; các đồng chí lão thành cách mạng, mẹ Việt Nam anh hùng, Anh hùng lực lượng vũ trang, Anh hùng lao động, các thầy cô giáo, các đồng chí cán bộ Đoàn, cán bộ Hội các thời kỳ. Sự quan tâm đến dự Đại hội của các đồng chí có ý nghĩa vô cùng quan trọng đối với Đại hội, thể hiện tình cảm, trách nhiệm với sinh viên và phong trào sinh viên Việt Nam.",120609,,False,False,False,False,592,131,chunk_175,chunk_177
m_chunk_177,"Tại Đại hội, đồng chí Võ Văn Thưởng - Ủy viên Bộ Chính trị, Chủ tịch nước Cộng hòa Xã hội Chủ nghĩa Việt Nam và đồng chí Bùi Quang Huy - Ủy viên dự khuyết BCH Trung ương Đảng, Bí thư thứ nhất Ban Chấp hành Trung ương Đoàn TNCS Hồ Chí Minh đã có bài phát biểu quan trọng thể hiện tình cảm, niềm tin yêu, sự kỳ vọng đối với sinh viên và khẳng định vai trò to lớn của sinh viên trong thời đại mới; chỉ ra những mục tiêu, phương hướng lớn và nhiệm vụ quan trọng trong công tác Hội và phong trào sinh viên; cũng như nhiệm vụ của các cấp, các ngành đối với sự nghiệp giáo dục, đào tạo, bồi dưỡng và phát huy sinh viên.",121203,,False,False,False,False,612,135,chunk_176,chunk_178
m_chunk_178,"Đại hội đã thảo luận và thông qua Báo cáo của Ban chấp hành Trung ương Hội khóa X trình tại đại hội. Tại Đại hội đã hiệp thương bầu Ban chấp hành Trung ương Hội Sinh viên Việt Nam khóa XI, nhiệm kỳ 2023 - 2028 gồm 103 đồng chí. Tại Hội nghị lần thứ nhất Ban chấp hành Trung ương Hội Sinh viên Việt Nam khóa XI đã hiệp thương bầu Ban Thư ký gồm 33 đồng chí và Thường trực Trung ương Hội gồm đồng chí Chủ tịch và 05 đồng chí Phó Chủ tịch. Đại hội mong muốn và tin tưởng rằng Ban chấp hành Trung ương Hội khóa XI sẽ nêu cao tinh thần đoàn kết, khát vọng, sáng tạo, gắn bó mật thiết với sinh viên, triển khai thực hiện thành công Nghị quyết Đại hội Hội Sinh viên lần thứ XI. Kính thưa các đồng chí đại biểu, Kính thưa Đại hội,",121817,,False,False,False,False,722,159,chunk_177,chunk_179
m_chunk_179,"Kính thưa các đồng chí đại biểu, Kính thưa Đại hội, Đại hội đại biểu toàn quốc Hội sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028 thể hiện ý chí và quyết tâm của sinh viên Việt Nam phấn đấu vì mục tiêu xây dựng lớp sinh viên thời kỳ mới có bản lĩnh vững vàng, ứng xử văn minh, tri thức phong phú, khỏe về thể chất và tinh thần, có kỹ năng thực hành xã hội phù hợp với yêu cầu của thời đại khoa học công nghệ và chuyển đổi số, hướng đến các tiêu chí năng lực của công dân toàn cầu. Xây dựng Hội Sinh viên Việt Nam vững mạnh toàn diện, nhất là về chính trị; là tổ chức của sinh viên, do sinh viên, vì sinh viên, đoàn kết, tập hợp các thế hệ sinh viên cùng phấn đấu học tập và rèn luyện.",122489,,False,False,False,False,689,155,chunk_178,chunk_180
m_chunk_180,"Để thực hiện mục tiêu này, Đại hội thống nhất cao tiếp tục triển khai 01 phong trào, 02 chương trình, gồm: phong trào “Sinh viên 5 tốt”, chương trình tư vấn, hỗ trợ sinh viên và chương trình xây dựng Hội Sinh viên Việt Nam vững mạnh, góp phần xây dựng, bảo vệ Đảng và hệ thống chính trị và 03 đề án: Đề án Nâng cao năng lực nghiên cứu khoa học trong sinh viên, Đề án Chuyển đổi số các hoạt động Hội Sinh viên Việt Nam, Đề án Nâng cao năng lực cán bộ Hội Sinh viên Việt Nam. Kính thưa Đại hội, Tại Đại hội này, nhiều đồng chí trong Ban Chấp hành, Ban Thư ký Trung ương Hội khóa X không tiếp tục tham gia Ban Chấp hành khóa XI. Đại hội đánh giá cao và tri ân những đóng góp của các đồng chí cho công tác Hội và phong trào sinh viên. Xin chúc các đồng chí mạnh khỏe, hạnh phúc và tiếp tục quan tâm, đóng góp ý kiến, ủng hộ cho công tác Hội và phong trào sinh viên Việt Nam.",123182,,False,False,False,False,870,191,chunk_179,chunk_181
m_chunk_181,"Đại hội chúng ta luôn ghi nhớ và tỏ lòng biết ơn sâu sắc đối với các đồng chí lãnh đạo Đảng, Nhà nước, Mặt trận Tổ quốc Việt Nam, các Ban, Bộ, ngành, đoàn thể, các bậc lão thành cách mạng, các thầy cô giáo, các nhà khoa học, trí thức, các bậc phụ huynh, các cán bộ Đoàn, Hội qua các thời kỳ, các tổ chức kinh tế - xã hội, các doanh nghiệp cùng các tầng lớp nhân dân đã đóng góp nhiều ý kiến quý báu trong quá trình chuẩn bị Đại hội, hỗ trợ về vật chất và tinh thần, góp phần tích cực vào thành công của Đại hội. Đại hội ghi nhận và biểu dương các cấp bộ Hội, hội viên, sinh viên cả nước đã nỗ lực thi đua lập nhiều thành tích chào mừng Đại hội. Đại hội chân thành cảm ơn sự có mặt của các cơ quan thông tấn, báo chí, truyền hình đã đến dự và đưa tin về Đại hội.",124056,,False,False,False,False,761,173,chunk_180,chunk_182
m_chunk_182,"Đại hội biểu dương các tiểu ban phục vụ Đại hội đã hoàn thành xuất sắc nhiệm vụ được giao. Cảm ơn Thành ủy, UBND Thành phố Hà Nội, đội ngũ cán bộ nhân viên Cung Văn hóa Lao động Hữu nghị Việt - Xô, các trường trên địa bàn thành phố Hà Nội đã hỗ trợ, tạo điều kiện góp phần tích cực vào thành công của Đại hội. Kính thưa Đại hội,",124820,,False,False,False,False,328,74,chunk_181,chunk_183
m_chunk_183,"Kính thưa Đại hội, Thành công của Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI cổ vũ mạnh mẽ hội viên, sinh viên bước vào giai đoạn mới với tinh thần, khí thế và quyết tâm mới. Với tinh thần “Sinh viên Việt Nam Vững bản sắc, Giàu khát vọng, Kiến tạo tương lai, Dựng xây đất nước”, Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI kêu gọi toàn thể các bạn sinh viên Việt Nam đang học tập trong nước và ngoài nước phát huy truyền thống vẻ vang của sinh viên Việt Nam tiếp tục phấn đấu thi đua tham gia sôi nổi phong trào “Sinh viên 5 tốt”, cùng nhau quyết tâm thực hiện thắng lợi Nghị quyết Đại hội đại biểu toàn quốc Hội sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028. Với niềm phấn khởi và tin tưởng, tôi xin tuyên bố bế mạc Đại hội đại biểu toàn quốc Hội Sinh viên Việt Nam lần thứ XI, nhiệm kỳ 2023 - 2028. Trân trọng cảm ơn và kính chúc sức khỏe các vị đại biểu, các đồng chí và các bạn. DANH SÁCH BAN CHẤP HÀNH TRUNG ƯƠNG HỘI SINH VIÊN VIỆT NAM KHÓA XI,",125131,,False,False,False,False,990,217,chunk_182,chunk_184
m_chunk_184,"Trân trọng cảm ơn và kính chúc sức khỏe các vị đại biểu, các đồng chí và các bạn. DANH SÁCH BAN CHẤP HÀNH TRUNG ƯƠNG HỘI SINH VIÊN VIỆT NAM KHÓA XI, NHIỆM KỲ 2023 - 2028 -----------",125976,,False,False,False,False,181,39,chunk_183,chunk_185
m_chunk_185,"| TT | Họ và tên | Chức vụ | |------|--------------------------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | | Nguyễn Minh Triết | Bí thư Ban Chấp hành Trung ương Đoàn, Chủ tịch Hội Sinh viên Việt Nam khóa X |",126163,,False,False,True,False,391,35,chunk_184,chunk_186
m_chunk_186,"| | Hồ Hồng Nguyên | Ủy viên Ban Thường vụ, Trưởng ban Thanh niên Trường học Trung ương Đoàn, Phó Chủ tịch Thường trực Trung ương Hội Sinh viên Việt Nam khóa X | | | Nguyễn Bá Cát | Ủy viên Ban Chấp hành, Phó Trưởng ban Thanh niên Trường học Trung ương Đoàn, Phó Chủ tịch, Trưởng Ban Kiểm tra Trung ương Hội Sinh viên Việt Nam khóa X | | | Nguyễn Tiến Hưng | Ủy viên Ban Chấp hành Trung ương Đoàn, Phó Chủ tịch Trung ương Hội Sinh viên Việt Nam khóa X, Phó Bí thư Thành đoàn, Chủ tịch Hội Sinh viên Việt Nam thành phố Hà Nội |",126943,,False,False,True,False,526,116,chunk_185,chunk_187
m_chunk_187,"| | Trần Thu Hà | Ủy viên Ban Chấp hành Trung ương Đoàn, Phó Chủ tịch Trung ương Hội Sinh viên Việt Nam khóa X, Phó Bí thư Thành đoàn, Chủ tịch Hội Sinh viên Việt Nam Thành phố Hồ Chí Minh | | | Lê Công Hùng | Phó Chủ tịch Trung ương Hội Sinh viên Việt Nam khóa X, Phó Bí thư Thành đoàn, Chủ tịch Hội Sinh viên Việt Nam thành phố Đà Nẵng | | | Lâm Tùng | Ủy viên Ban Chấp hành, Phó Trưởng ban Thanh niên Trường học Trung ương Đoàn, Ủy viên Ban Thư ký Trung ương Hội Sinh viên Việt Nam khóa X, Giám đốc Trung tâm Hỗ trợ và Phát triển Sinh viên Việt Nam |",127723,,False,False,True,False,553,127,chunk_186,chunk_188
